Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,LLOC_NAIX_REGIO,poblacio,total_barri,pct
2017,2,Eixample,7,la Dreta de l'Eixample,11,784,44222,0.017728732305187463
2017,2,Eixample,7,la Dreta de l'Eixample,12,225,44222,0.005087965266157116
2017,2,Eixample,7,la Dreta de l'Eixample,13,166,44222,0.003753787707475917
2017,2,Eixample,7,la Dreta de l'Eixample,14,317,44222,0.007168377730541359
2017,2,Eixample,7,la Dreta de l'Eixample,15,754,44222,0.017050336936366515
2017,2,Eixample,7,la Dreta de l'Eixample,16,672,44222,0.015196056261589255
2017,2,Eixample,7,la Dreta de l'Eixample,17,33593,44222,0.7596445208267378
2017,2,Eixample,7,la Dreta de l'Eixample,18,1754,44222,0.03966351589706481
2017,2,Eixample,7,la Dreta de l'Eixample,19,76,44222,0.0017186016010130704
2017,2,Eixample,7,la Dreta de l'Eixample,20,0,44222,0
2017,2,Eixample,7,la Dreta de l'Eixample,23,26,44222,5.879426529781556e-4
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1,27,42440,6.361922714420358e-4
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2,19,42440,4.476908576814326e-4
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,3,294,42440,0.006927426955702168
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,4,11,42440,2.591894439208294e-4
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,5,50,42440,0.00117813383600377
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,6,354,42440,0.008341187558906692
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,7,737,42440,0.01736569274269557
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8,4327,42440,0.10195570216776625
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,9,374,42440,0.0088124410933082
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,10,31,42440,7.304429783223374e-4
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,11,797,42440,0.018779453345900095
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,12,316,42440,0.007445805843543827
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,13,534,42440,0.012582469368520264
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,14,252,42440,0.005937794533459001
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,15,685,42440,0.01614043355325165
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,16,520,42440,0.012252591894439209
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,17,31820,42440,0.7497643732327992
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18,1249,42440,0.029429783223374174
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,19,31,42440,7.304429783223374e-4
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23,12,42440,2.827521206409048e-4
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,1,31,58329,5.314680519124278e-4
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,2,36,58329,6.171887054466903e-4
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,3,430,58329,0.007371976203946579
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,4,8,58329,1.3715304565482006e-4
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,5,78,58329,0.0013372421951344958
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,6,546,58329,0.00936069536594147
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,7,781,58329,0.01338956608205181
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,8,6327,58329,0.10847091498225582
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,9,245,58329,0.0042003120231788645
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,10,24,58329,4.114591369644602e-4
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,11,1297,58329,0.022235937526787704
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,12,442,58329,0.007577705772428809
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,13,504,58329,0.008640641876253664
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,14,311,58329,0.0053318246498311305
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,15,868,58329,0.014881105453547977
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,16,396,58329,0.006789075759913593
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,17,44951,58329,0.7706458194037271
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,18,1027,58329,0.017607022235937526
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,19,19,58329,3.257384834301977e-4
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,23,8,58329,1.3715304565482006e-4
2017,2,Eixample,10,Sant Antoni,1,17,38459,4.420291739254791e-4
2017,2,Eixample,10,Sant Antoni,2,18,38459,4.6803089003874255e-4
2017,2,Eixample,10,Sant Antoni,3,300,38459,0.007800514833979043
2017,2,Eixample,10,Sant Antoni,4,0,38459,0
2017,2,Eixample,10,Sant Antoni,5,75,38459,0.0019501287084947607
2017,2,Eixample,10,Sant Antoni,6,438,38459,0.011388751657609402
2017,2,Eixample,10,Sant Antoni,7,481,38459,0.01250682545047973
2017,2,Eixample,10,Sant Antoni,8,3519,38459,0.09150003900257417
2017,2,Eixample,10,Sant Antoni,9,189,38459,0.004914324345406797
2017,2,Eixample,10,Sant Antoni,10,15,38459,3.9002574169895215e-4
2017,2,Eixample,10,Sant Antoni,11,773,38459,0.020099326555552667
2017,2,Eixample,10,Sant Antoni,12,970,38459,0.02522166462986557
2017,2,Eixample,10,Sant Antoni,13,930,38459,0.024181595985335032
2017,2,Eixample,10,Sant Antoni,14,144,38459,0.0037442471203099404
2017,2,Eixample,10,Sant Antoni,15,525,38459,0.013650900959463325
2017,2,Eixample,10,Sant Antoni,16,410,38459,0.010660703606438025
2017,2,Eixample,10,Sant Antoni,17,28698,38459,0.7461972490184352
2017,2,Eixample,10,Sant Antoni,18,921,38459,0.02394758054031566
2017,2,Eixample,10,Sant Antoni,19,23,38459,5.980394706050599e-4
2017,2,Eixample,10,Sant Antoni,23,13,38459,3.3802230947242517e-4
2017,3,Sants-Montjuïc,11,el Poble-sec,1,26,40383,6.438352772206126e-4
2017,3,Sants-Montjuïc,11,el Poble-sec,2,30,40383,7.428868583314761e-4
2017,3,Sants-Montjuïc,11,el Poble-sec,3,1045,40383,0.025877225565213085
2017,3,Sants-Montjuïc,11,el Poble-sec,4,12,40383,2.9715474333259046e-4
2017,3,Sants-Montjuïc,11,el Poble-sec,5,95,40383,0.002352475051383008
2017,3,Sants-Montjuïc,11,el Poble-sec,6,1126,40383,0.02788302008270807
2017,3,Sants-Montjuïc,11,el Poble-sec,7,522,40383,0.012926231334967684
2017,3,Sants-Montjuïc,11,el Poble-sec,8,3929,40383,0.09729341554614565
2017,3,Sants-Montjuïc,11,el Poble-sec,9,184,40383,0.00455637273109972
2017,3,Sants-Montjuïc,11,el Poble-sec,10,23,40383,5.69546591387465e-4
2017,3,Sants-Montjuïc,11,el Poble-sec,11,442,40383,0.010945199712750415
2017,3,Sants-Montjuïc,11,el Poble-sec,12,3016,40383,0.07468489215759107
2017,3,Sants-Montjuïc,11,el Poble-sec,13,1717,40383,0.04251789119183815
2017,3,Sants-Montjuïc,11,el Poble-sec,14,198,40383,0.004903053264987743
2017,3,Sants-Montjuïc,11,el Poble-sec,15,656,40383,0.016244459302181612
2017,3,Sants-Montjuïc,11,el Poble-sec,16,509,40383,0.012604313696357379
2017,3,Sants-Montjuïc,11,el Poble-sec,17,25758,40383,0.6378426565634054
2017,3,Sants-Montjuïc,11,el Poble-sec,18,1067,40383,0.026422009261322835
2017,3,Sants-Montjuïc,11,el Poble-sec,19,28,40383,6.933610677760444e-4
2017,3,Sants-Montjuïc,11,el Poble-sec,23,0,40383,0
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,3,7,1124,0.006227758007117438
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,5,0,1124,0
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,6,0,1124,0
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,7,0,1124,0
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8,72,1124,0.06405693950177936
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,10,0,1124,0
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,11,17,1124,0.015124555160142349
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,12,0,1124,0
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,14,0,1124,0
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,15,5,1124,0.004448398576512456
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,17,1010,1124,0.8985765124555161
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,18,13,1124,0.011565836298932384
2017,3,Sants-Montjuïc,13,la Marina de Port,1,5,30602,1.6338801385530358e-4
2017,3,Sants-Montjuïc,13,la Marina de Port,2,38,30602,0.0012417489053003071
2017,3,Sants-Montjuïc,13,la Marina de Port,3,469,30602,0.015325795699627475
2017,3,Sants-Montjuïc,13,la Marina de Port,4,0,30602,0
2017,3,Sants-Montjuïc,13,la Marina de Port,5,59,30602,0.0019279785634925821
2017,3,Sants-Montjuïc,13,la Marina de Port,6,365,30602,0.011927325011437161
2017,3,Sants-Montjuïc,13,la Marina de Port,7,330,30602,0.010783608914450037
2017,3,Sants-Montjuïc,13,la Marina de Port,8,2563,30602,0.08375269590222861
2017,3,Sants-Montjuïc,13,la Marina de Port,9,23,30602,7.515848637343964e-4
2017,3,Sants-Montjuïc,13,la Marina de Port,10,7,30602,2.28743219397425e-4
2017,3,Sants-Montjuïc,13,la Marina de Port,11,491,30602,0.016044702960590813
2017,3,Sants-Montjuïc,13,la Marina de Port,12,438,30602,0.014312790013724593
2017,3,Sants-Montjuïc,13,la Marina de Port,13,544,30602,0.01777661590745703
2017,3,Sants-Montjuïc,13,la Marina de Port,14,69,30602,0.002254754591203189
2017,3,Sants-Montjuïc,13,la Marina de Port,15,490,30602,0.01601202535781975
2017,3,Sants-Montjuïc,13,la Marina de Port,16,40,30602,0.0013071041108424287
2017,3,Sants-Montjuïc,13,la Marina de Port,17,24478,30602,0.7998823606300242
2017,3,Sants-Montjuïc,13,la Marina de Port,18,186,30602,0.006078034115417293
2017,3,Sants-Montjuïc,13,la Marina de Port,19,0,30602,0
2017,3,Sants-Montjuïc,13,la Marina de Port,23,7,30602,2.28743219397425e-4
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,1,0,10401,0
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,2,0,10401,0
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,3,119,10401,0.011441207576194597
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,4,0,10401,0
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,5,34,10401,0.0032689164503413135
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,6,124,10401,0.011921930583597732
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,7,85,10401,0.008172291125853283
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,8,1092,10401,0.10498990481684453
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,9,18,10401,0.0017306028266512836
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,10,0,10401,0
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,11,164,10401,0.015767714642822804
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,12,254,10401,0.024420728776079224
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,13,48,10401,0.004614940871070089
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,14,73,10401,0.007018555908085761
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,15,258,10401,0.024805307182001732
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,16,73,10401,0.007018555908085761
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,17,7882,10401,0.7578117488703009
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,18,177,10401,0.017017594462070955
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,19,0,10401,0
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,23,0,10401,0
2017,3,Sants-Montjuïc,15,Hostafrancs,1,0,15929,0
2017,3,Sants-Montjuïc,15,Hostafrancs,2,0,15929,0
2017,3,Sants-Montjuïc,15,Hostafrancs,3,260,15929,0.01632243078661561
2017,3,Sants-Montjuïc,15,Hostafrancs,4,0,15929,0
2017,3,Sants-Montjuïc,15,Hostafrancs,5,36,15929,0.0022600288781467765
2017,3,Sants-Montjuïc,15,Hostafrancs,6,196,15929,0.012304601669910226
2017,3,Sants-Montjuïc,15,Hostafrancs,7,178,15929,0.011174587230836839
2017,3,Sants-Montjuïc,15,Hostafrancs,8,1725,15929,0.1082930504111997
2017,3,Sants-Montjuïc,15,Hostafrancs,9,52,15929,0.003264486157323121
2017,3,Sants-Montjuïc,15,Hostafrancs,10,7,15929,4.3945005963965094e-4
2017,3,Sants-Montjuïc,15,Hostafrancs,11,279,15929,0.017515223805637515
2017,3,Sants-Montjuïc,15,Hostafrancs,12,514,15929,0.03226819009354009
2017,3,Sants-Montjuïc,15,Hostafrancs,13,144,15929,0.009040115512587106
2017,3,Sants-Montjuïc,15,Hostafrancs,14,101,15929,0.006340636574800678
2017,3,Sants-Montjuïc,15,Hostafrancs,15,293,15929,0.01839412392491682
2017,3,Sants-Montjuïc,15,Hostafrancs,16,109,15929,0.0068428652143888505
2017,3,Sants-Montjuïc,15,Hostafrancs,17,11708,15929,0.7350116140372904
2017,3,Sants-Montjuïc,15,Hostafrancs,18,315,15929,0.019775252683784293
2017,3,Sants-Montjuïc,15,Hostafrancs,19,12,15929,7.533429593822588e-4
2017,3,Sants-Montjuïc,15,Hostafrancs,23,0,15929,0
2017,3,Sants-Montjuïc,16,la Bordeta,1,12,18552,6.46830530401035e-4
2017,3,Sants-Montjuïc,16,la Bordeta,2,15,18552,8.085381630012937e-4
2017,3,Sants-Montjuïc,16,la Bordeta,3,260,18552,0.014014661492022424
2017,3,Sants-Montjuïc,16,la Bordeta,4,0,18552,0
2017,3,Sants-Montjuïc,16,la Bordeta,5,35,18552,0.0018865890470030186
2017,3,Sants-Montjuïc,16,la Bordeta,6,254,18552,0.013691246226821906
2017,3,Sants-Montjuïc,16,la Bordeta,7,131,18552,0.007061233290211298
2017,3,Sants-Montjuïc,16,la Bordeta,8,1523,18552,0.08209357481673135
2017,3,Sants-Montjuïc,16,la Bordeta,9,20,18552,0.0010780508840017248
2017,3,Sants-Montjuïc,16,la Bordeta,10,0,18552,0
2017,3,Sants-Montjuïc,16,la Bordeta,11,223,18552,0.012020267356619232
2017,3,Sants-Montjuïc,16,la Bordeta,12,300,18552,0.016170763260025874
2017,3,Sants-Montjuïc,16,la Bordeta,13,71,18552,0.0038270806382061234
2017,3,Sants-Montjuïc,16,la Bordeta,14,71,18552,0.0038270806382061234
2017,3,Sants-Montjuïc,16,la Bordeta,15,219,18552,0.011804657179818887
2017,3,Sants-Montjuïc,16,la Bordeta,16,47,18552,0.0025334195774040537
2017,3,Sants-Montjuïc,16,la Bordeta,17,15164,18552,0.8173781802501078
2017,3,Sants-Montjuïc,16,la Bordeta,18,207,18552,0.011157826649417852
2017,3,Sants-Montjuïc,16,la Bordeta,19,0,18552,0
2017,3,Sants-Montjuïc,16,la Bordeta,23,0,18552,0
2017,3,Sants-Montjuïc,17,Sants - Badal,1,5,24032,2.0805592543275632e-4
2017,3,Sants-Montjuïc,17,Sants - Badal,2,35,24032,0.0014563914780292943
2017,3,Sants-Montjuïc,17,Sants - Badal,3,247,24032,0.010277962716378163
2017,3,Sants-Montjuïc,17,Sants - Badal,4,0,24032,0
2017,3,Sants-Montjuïc,17,Sants - Badal,5,38,24032,0.0015812250332889481
2017,3,Sants-Montjuïc,17,Sants - Badal,6,479,24032,0.019931757656458056
2017,3,Sants-Montjuïc,17,Sants - Badal,7,284,24032,0.01181757656458056
2017,3,Sants-Montjuïc,17,Sants - Badal,8,2816,24032,0.11717709720372836
2017,3,Sants-Montjuïc,17,Sants - Badal,9,40,24032,0.0016644474034620505
2017,3,Sants-Montjuïc,17,Sants - Badal,10,0,24032,0
2017,3,Sants-Montjuïc,17,Sants - Badal,11,283,24032,0.011775965379494008
2017,3,Sants-Montjuïc,17,Sants - Badal,12,434,24032,0.018059254327563248
2017,3,Sants-Montjuïc,17,Sants - Badal,13,120,24032,0.004993342210386152
2017,3,Sants-Montjuïc,17,Sants - Badal,14,118,24032,0.004910119840213049
2017,3,Sants-Montjuïc,17,Sants - Badal,15,359,24032,0.014938415446071903
2017,3,Sants-Montjuïc,17,Sants - Badal,16,81,24032,0.0033705059920106526
2017,3,Sants-Montjuïc,17,Sants - Badal,17,18424,24032,0.7666444740346205
2017,3,Sants-Montjuïc,17,Sants - Badal,18,262,24032,0.010902130492676432
2017,3,Sants-Montjuïc,17,Sants - Badal,19,7,24032,2.9127829560585887e-4
2017,3,Sants-Montjuïc,17,Sants - Badal,23,0,24032,0
2017,3,Sants-Montjuïc,18,Sants,1,24,41239,5.819733747181066e-4
2017,3,Sants-Montjuïc,18,Sants,2,31,41239,7.517156090108877e-4
2017,3,Sants-Montjuïc,18,Sants,3,459,41239,0.01113024079148379
2017,3,Sants-Montjuïc,18,Sants,5,121,41239,0.0029341157642037877
2017,3,Sants-Montjuïc,18,Sants,6,548,41239,0.013288392056063435
2017,3,Sants-Montjuïc,18,Sants,7,424,41239,0.010281529620019884
2017,3,Sants-Montjuïc,18,Sants,8,4019,41239,0.09745629137466962
2017,3,Sants-Montjuïc,18,Sants,9,99,41239,0.00240064017071219
2017,3,Sants-Montjuïc,18,Sants,10,12,41239,2.909866873590533e-4
2017,3,Sants-Montjuïc,18,Sants,11,559,41239,0.013555129852809234
2017,3,Sants-Montjuïc,18,Sants,12,718,41239,0.01741070346031669
2017,3,Sants-Montjuïc,18,Sants,13,146,41239,0.0035403380295351487
2017,3,Sants-Montjuïc,18,Sants,14,183,41239,0.004437546982225564
2017,3,Sants-Montjuïc,18,Sants,15,673,41239,0.01631950338272024
2017,3,Sants-Montjuïc,18,Sants,16,212,41239,0.005140764810009942
2017,3,Sants-Montjuïc,18,Sants,17,32343,41239,0.7842818691044885
2017,3,Sants-Montjuïc,18,Sants,18,656,41239,0.015907272242294913
2017,3,Sants-Montjuïc,18,Sants,19,12,41239,2.909866873590533e-4
2017,3,Sants-Montjuïc,18,Sants,23,0,41239,0
2017,4,Les Corts,19,les Corts,1,17,46101,3.68755558447756e-4
2017,4,Les Corts,19,les Corts,2,18,46101,3.904470618858593e-4
2017,4,Les Corts,19,les Corts,3,294,46101,0.006377302010802369
2017,4,Les Corts,19,les Corts,4,0,46101,0
2017,4,Les Corts,19,les Corts,5,63,46101,0.0013665647166005077
2017,4,Les Corts,19,les Corts,6,290,46101,0.0062905359970499555
2017,4,Les Corts,19,les Corts,7,358,46101,0.00776555823084098
2017,4,Les Corts,19,les Corts,8,2830,46101,0.06138695472983233
2017,4,Les Corts,19,les Corts,9,169,46101,0.003665864081039457
2017,4,Les Corts,19,les Corts,10,30,46101,6.507451031430989e-4
2017,4,Les Corts,19,les Corts,11,733,46101,0.015899872020129716
2017,4,Les Corts,19,les Corts,12,252,46101,0.005466258866402031
2017,4,Les Corts,19,les Corts,13,95,46101,0.0020606928266198132
2017,4,Les Corts,19,les Corts,14,151,46101,0.0032754170191535976
2017,4,Les Corts,19,les Corts,15,582,46101,0.012624455000976118
2017,4,Les Corts,19,les Corts,16,189,46101,0.004099694149801523
2017,4,Les Corts,19,les Corts,17,39378,46101,0.8541680223856315
2017,4,Les Corts,19,les Corts,18,622,46101,0.01349211513850025
2017,4,Les Corts,19,les Corts,19,14,46101,3.036810481334461e-4
2017,4,Les Corts,19,les Corts,23,16,46101,3.470640550096527e-4
2017,4,Les Corts,20,la Maternitat i Sant Ramon,1,13,23967,5.424124838319356e-4
2017,4,Les Corts,20,la Maternitat i Sant Ramon,2,5,23967,2.08620186089206e-4
2017,4,Les Corts,20,la Maternitat i Sant Ramon,3,182,23967,0.007593774773647098
2017,4,Les Corts,20,la Maternitat i Sant Ramon,4,0,23967,0
2017,4,Les Corts,20,la Maternitat i Sant Ramon,5,26,23967,0.0010848249676638712
2017,4,Les Corts,20,la Maternitat i Sant Ramon,6,224,23967,0.009346184336796428
2017,4,Les Corts,20,la Maternitat i Sant Ramon,7,249,23967,0.010389285267242459
2017,4,Les Corts,20,la Maternitat i Sant Ramon,8,1833,23967,0.07648016022030292
2017,4,Les Corts,20,la Maternitat i Sant Ramon,9,58,23967,0.0024199941586347893
2017,4,Les Corts,20,la Maternitat i Sant Ramon,10,10,23967,4.17240372178412e-4
2017,4,Les Corts,20,la Maternitat i Sant Ramon,11,267,23967,0.0111403179371636
2017,4,Les Corts,20,la Maternitat i Sant Ramon,12,165,23967,0.006884466140943798
2017,4,Les Corts,20,la Maternitat i Sant Ramon,13,36,23967,0.0015020653398422831
2017,4,Les Corts,20,la Maternitat i Sant Ramon,14,77,23967,0.0032127508657737724
2017,4,Les Corts,20,la Maternitat i Sant Ramon,15,260,23967,0.010848249676638711
2017,4,Les Corts,20,la Maternitat i Sant Ramon,16,79,23967,0.0032961989402094547
2017,4,Les Corts,20,la Maternitat i Sant Ramon,17,20181,23967,0.8420327950932532
2017,4,Les Corts,20,la Maternitat i Sant Ramon,18,302,23967,0.012600659239788042
2017,4,Les Corts,20,la Maternitat i Sant Ramon,19,0,23967,0
2017,4,Les Corts,20,la Maternitat i Sant Ramon,23,0,23967,0
2017,4,Les Corts,21,Pedralbes,1,11,12100,9.090909090909091e-4
2017,4,Les Corts,21,Pedralbes,2,0,12100,0
2017,4,Les Corts,21,Pedralbes,3,117,12100,0.009669421487603306
2017,4,Les Corts,21,Pedralbes,4,0,12100,0
2017,4,Les Corts,21,Pedralbes,5,13,12100,0.0010743801652892562
2017,4,Les Corts,21,Pedralbes,6,59,12100,0.0048760330578512395
2017,4,Les Corts,21,Pedralbes,7,141,12100,0.011652892561983472
2017,4,Les Corts,21,Pedralbes,8,694,12100,0.05735537190082644
2017,4,Les Corts,21,Pedralbes,9,100,12100,0.008264462809917356
2017,4,Les Corts,21,Pedralbes,10,5,12100,4.1322314049586776e-4
2017,4,Les Corts,21,Pedralbes,11,178,12100,0.014710743801652892
2017,4,Les Corts,21,Pedralbes,12,65,12100,0.005371900826446281
2017,4,Les Corts,21,Pedralbes,13,73,12100,0.0060330578512396696
2017,4,Les Corts,21,Pedralbes,14,83,12100,0.006859504132231405
2017,4,Les Corts,21,Pedralbes,15,308,12100,0.025454545454545455
2017,4,Les Corts,21,Pedralbes,16,124,12100,0.010247933884297521
2017,4,Les Corts,21,Pedralbes,17,9570,12100,0.7909090909090909
2017,4,Les Corts,21,Pedralbes,18,559,12100,0.04619834710743802
2017,4,Les Corts,21,Pedralbes,19,0,12100,0
2017,4,Les Corts,21,Pedralbes,23,0,12100,0
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,0,4663,0
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,0,4663,0
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,19,4663,0.004074630066480806
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",4,0,4663,0
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5,0,4663,0
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",6,13,4663,0.0027879047823289728
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",7,25,4663,0.00536135535063264
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",8,251,4663,0.053828007720351706
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",9,44,4663,0.009435985417113447
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",10,0,4663,0
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",11,10,4663,0.002144542140253056
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",12,6,4663,0.0012867252841518336
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",13,8,4663,0.0017156337122024449
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",14,20,4663,0.004289084280506112
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",15,90,4663,0.019300879262277505
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",16,83,4663,0.017799699764100365
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",17,3908,4663,0.8380870684108943
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",18,186,4663,0.03988848380870684
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",19,0,4663,0
2017,5,Sarrià-Sant Gervasi,23,Sarrià,1,21,25094,8.368534310990675e-4
2017,5,Sarrià-Sant Gervasi,23,Sarrià,2,14,25094,5.579022873993784e-4
2017,5,Sarrià-Sant Gervasi,23,Sarrià,3,144,25094,0.005738423527536463
2017,5,Sarrià-Sant Gervasi,23,Sarrià,4,0,25094,0
2017,5,Sarrià-Sant Gervasi,23,Sarrià,5,24,25094,9.564039212560772e-4
2017,5,Sarrià-Sant Gervasi,23,Sarrià,6,72,25094,0.0028692117637682314
2017,5,Sarrià-Sant Gervasi,23,Sarrià,7,198,25094,0.007890332350362636
2017,5,Sarrià-Sant Gervasi,23,Sarrià,8,925,25094,0.03686140113174464
2017,5,Sarrià-Sant Gervasi,23,Sarrià,9,267,25094,0.010639993623973859
2017,5,Sarrià-Sant Gervasi,23,Sarrià,10,6,25094,2.391009803140193e-4
2017,5,Sarrià-Sant Gervasi,23,Sarrià,11,305,25094,0.012154299832629313
2017,5,Sarrià-Sant Gervasi,23,Sarrià,12,77,25094,0.0030684625806965808
2017,5,Sarrià-Sant Gervasi,23,Sarrià,13,66,25094,0.0026301107834542123
2017,5,Sarrià-Sant Gervasi,23,Sarrià,14,95,25094,0.003785765521638639
2017,5,Sarrià-Sant Gervasi,23,Sarrià,15,331,25094,0.01319040408065673
2017,5,Sarrià-Sant Gervasi,23,Sarrià,16,217,25094,0.008647485454690363
2017,5,Sarrià-Sant Gervasi,23,Sarrià,17,21453,25094,0.854905555112776
2017,5,Sarrià-Sant Gervasi,23,Sarrià,18,858,25094,0.034191440184904755
2017,5,Sarrià-Sant Gervasi,23,Sarrià,19,5,25094,1.992508169283494e-4
2017,5,Sarrià-Sant Gervasi,23,Sarrià,23,16,25094,6.376026141707181e-4
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,1,0,16671,0
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,2,0,16671,0
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,3,80,16671,0.004798752324395657
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,4,0,16671,0
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,5,7,16671,4.1989082838462e-4
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,6,41,16671,0.002459360566252774
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,7,156,16671,0.009357567032571531
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,8,628,16671,0.03767020574650591
